Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
32,9,3550,29,6,24,4,2.0,1,0,5,26,5174.73,7526.88
32,9,3550,29,6,39,4,2.0,1,0,5,26,5174.73,7762.095
32,9,3552,29,6,3,6,3.0,1,0,5,19,3998.655,5409.945
32,9,3553,29,6,3,6,3.0,1,0,5,19,3998.655,5409.945
32,16,979,28,4,22,4,1.6,1,0,7,23,4704.3,6350.805
32,16,1363,27,3,30,6,3.6,0,0,7,17,3528.225,5174.73
32,16,1364,26,4,30,6,3.6,0,0,7,18,3528.225,5174.73
32,16,1365,11,4,22,4,1.4,1,0,7,28,5880.375,7762.095
32,16,1365,11,4,22,4,1.4,1,0,7,30,6350.805,7762.095
32,16,1366,12,3,22,4,1.4,1,0,7,26,5409.945,7056.45
32,16,1366,12,3,22,4,1.4,1,0,7,28,6115.59,7291.665
32,16,1372,12,3,30,4,2.0,1,0,5,22,4704.3,6115.59
32,16,1979,2,4,22,6,3.6,0,0,7,21,4233.87,6586.02
32,16,1980,2,3,22,6,3.6,0,0,7,20,3998.655,6115.59
32,16,1981,2,4,22,4,2.4,0,0,7,28,5645.16,8232.525
32,16,2575,2,4,22,4,2.0,1,0,7,24,4939.515,6821.235
32,16,2575,2,4,22,4,2.4,0,0,7,23,4469.085,7056.45
32,16,2575,2,4,39,4,2.0,1,0,7,24,4704.3,7056.45
32,16,2576,2,3,22,4,2.0,1,0,7,22,4469.085,6350.805
32,16,2577,2,4,22,4,2.4,0,0,7,28,5645.16,8232.525
32,16,3323,0,4,22,4,2.0,1,0,7,24,4939.515,6821.235
32,16,3323,0,4,22,4,2.4,0,0,7,24,4939.515,7291.665
32,16,3323,0,4,39,4,2.0,1,0,7,24,4704.3,7056.45
32,19,575,0,6,24,4,2.0,1,0,5,25,5174.73,7291.665
32,19,575,0,6,24,6,3.6,0,0,7,24,4704.3,6821.235
32,19,575,0,6,24,4,2.5,0,0,7,26,5174.73,7526.88
32,19,575,0,6,39,4,2.0,1,0,5,23,4704.3,6586.02
32,19,576,0,3,24,4,2.0,1,0,5,25,5174.73,7056.45
32,19,576,0,3,24,6,3.6,0,0,7,22,4469.085,6350.805
32,19,577,0,6,24,6,3.6,1,0,5,19,3763.44,5645.16
32,19,577,0,6,39,6,3.6,1,0,5,19,3998.655,5409.945
32,19,894,1,6,24,4,2.0,1,0,7,25,5174.73,7056.45
32,19,895,1,3,24,6,3.0,1,0,5,21,4233.87,6115.59
32,19,895,1,3,24,6,3.6,0,0,7,21,4233.87,6350.805
32,19,898,2,6,24,6,3.6,1,0,5,19,3763.44,5645.16
32,19,898,2,6,24,4,2.0,1,0,5,25,4939.515,7056.45
32,19,898,2,6,24,6,3.6,0,0,7,24,4704.3,6821.235
32,19,899,2,3,24,4,2.0,1,0,5,24,4939.515,6821.235
32,19,899,2,3,24,6,3.6,0,0,7,22,4469.085,6350.805
32,19,903,2,6,24,8,6.2,0,1,5,17,3293.01,4939.515
32,19,1319,28,4,26,4,1.4,0,0,5,30,6586.02,7762.095
32,19,1388,26,6,33,8,6.2,0,0,7,17,3528.225,5174.73
32,19,1390,27,1,33,8,6.2,0,0,7,17,3528.225,4939.515
32,19,2734,26,4,22,6,3.6,0,0,7,19,3998.655,5645.16
32,19,2736,27,3,22,6,3.6,0,0,7,18,3763.44,5409.945
32,19,3501,1,4,22,6,3.6,0,0,7,21,4233.87,6586.02
32,19,3502,1,3,22,6,3.6,0,0,7,20,3998.655,6115.59
32,19,3502,1,3,22,6,3.6,1,0,5,18,3763.44,5409.945
32,19,3503,15,4,22,6,3.6,0,0,7,17,3528.225,4939.515
32,19,3505,15,4,22,6,3.6,0,0,7,17,3528.225,4939.515
32,20,928,0,6,24,8,6.2,0,0,5,20,3998.655,6586.02
32,20,928,0,6,24,6,3.6,0,0,7,22,4469.085,6586.02
32,20,928,0,6,24,4,2.0,1,0,5,25,5174.73,7291.665
32,20,928,0,6,39,6,3.6,0,0,7,21,4233.87,6350.805
32,20,928,0,6,39,8,6.2,0,0,5,19,3763.44,5880.375
32,20,928,0,6,39,4,2.0,1,0,5,24,4939.515,6821.235
32,20,1034,15,4,26,4,2.0,0,0,7,25,5645.16,6115.59
32,20,1056,9,6,30,4,2.5,0,0,7,22,4704.3,6115.59
32,20,1056,9,6,30,6,3.6,0,0,7,21,4233.87,5880.375
32,20,1056,9,6,30,4,2.8,1,0,0,25,5174.73,7056.45
32,20,1056,9,6,39,4,2.5,0,0,7,22,4469.085,6115.59
32,20,1057,10,1,30,4,2.5,0,0,7,21,4469.085,5645.16
32,20,1057,10,1,30,6,3.6,0,0,7,20,3998.655,5645.16
32,20,1057,10,1,30,4,2.8,1,0,0,23,4704.3,6586.02
32,20,1058,15,6,30,6,3.6,0,0,7,16,3528.225,3998.655
32,20,1148,29,6,24,8,6.2,0,1,5,16,3057.795,5409.945
32,20,1148,29,6,24,8,6.2,0,0,5,20,3763.44,6821.235
32,20,1148,29,6,41,8,6.2,0,1,5,18,3528.225,5174.73
32,20,1148,29,6,41,8,6.2,0,0,5,21,3998.655,6586.02
32,20,1177,2,4,22,4,1.4,1,0,7,30,6115.59,8467.74
32,20,1177,2,4,22,4,1.8,0,0,7,26,5174.73,7997.31
32,20,1177,2,4,39,4,1.8,0,0,7,29,5880.375,8232.525
32,20,1177,2,4,39,4,1.4,1,0,7,30,6115.59,8702.955
32,20,1178,2,4,30,4,1.4,1,0,7,30,6115.59,8702.955
32,20,1385,12,3,30,4,2.4,0,0,7,23,4704.3,6586.02
32,20,1385,12,3,30,6,3.6,0,0,7,18,3763.44,5409.945
32,20,1386,11,4,30,4,2.4,0,0,7,26,5174.73,7291.665
32,20,1386,11,4,30,6,3.6,0,0,7,20,3998.655,5645.16
32,20,1470,33,6,30,8,6.0,0,0,7,13,2587.365,3763.44
32,20,1472,33,6,30,8,6.0,0,0,7,12,2587.365,3763.44
32,20,1852,1,4,22,6,3.6,0,0,7,22,4469.085,6586.02
32,20,1852,1,4,22,6,3.6,0,0,7,21,4233.87,6586.02
32,20,1852,1,4,22,4,2.5,0,0,7,25,5174.73,7291.665
32,20,1853,2,4,22,6,3.6,0,0,7,20,3998.655,5880.375
32,20,1855,1,4,30,6,3.6,0,0,7,22,4233.87,6821.235
32,20,2155,2,4,24,4,2.0,1,0,7,26,5174.73,7526.88
32,20,2155,2,4,30,4,1.5,1,0,7,30,6350.805,8467.74
32,20,2158,2,4,22,4,2.5,0,0,7,27,5409.945,7762.095
32,20,2919,23,6,33,8,5.3,0,0,7,20,4233.87,5645.16
32,20,2920,24,1,33,8,5.3,0,0,7,18,3763.44,4939.515
32,20,2929,23,6,30,8,5.3,0,0,7,19,3763.44,5409.945
32,20,2929,23,6,30,6,4.3,0,0,7,20,4233.87,5409.945
32,20,2929,23,6,33,8,5.3,0,0,7,18,3763.44,5174.73
32,20,2929,23,6,33,8,6.2,0,0,7,17,3528.225,4939.515
32,20,2931,15,6,30,8,5.3,0,0,7,17,3528.225,4704.3
32,20,2938,24,1,30,8,5.3,0,0,7,18,3763.44,5174.73
32,20,2938,24,1,30,6,4.3,0,0,7,19,3998.655,5174.73
32,20,2938,24,1,33,8,5.3,0,0,7,17,3528.225,4939.515
32,20,2938,24,1,33,8,6.2,0,0,7,17,3528.225,4939.515
32,20,2940,16,1,30,8,5.3,0,0,7,17,3528.225,4469.085
32,20,2953,0,4,22,4,1.4,1,0,7,30,6350.805,8467.74
32,20,2953,0,4,22,4,1.8,0,0,7,28,5645.16,7997.31
32,20,2953,0,4,38,4,1.8,0,0,7,29,6115.59,7997.31
32,20,2954,13,4,22,4,1.4,1,0,7,30,6350.805,8467.74
32,20,2954,13,4,22,4,1.8,0,0,7,28,5645.16,7997.31
32,20,2954,13,4,38,4,1.8,0,0,7,29,6115.59,7997.31
32,20,2955,2,4,22,4,1.4,1,0,7,28,5880.375,7762.095
32,20,2955,2,4,39,4,1.4,1,0,7,29,6115.59,7762.095
32,20,2956,0,4,22,4,1.4,1,0,7,28,5880.375,7762.095
32,20,2956,0,4,39,4,1.4,1,0,7,29,6115.59,7762.095
32,20,2737,1,6,22,8,6.2,0,0,5,16,3293.01,4704.3
32,20,2737,1,6,39,8,6.2,0,0,7,17,3293.01,5174.73
32,20,3030,26,6,30,8,5.3,0,0,7,18,3763.44,5409.945
32,20,3030,26,6,30,8,5.3,0,0,7,19,3763.44,5409.945
32,20,3032,27,1,30,8,5.3,0,0,7,18,3528.225,5174.73
32,20,3090,26,6,30,8,5.3,0,0,7,18,3763.44,5409.945
32,20,3090,26,6,30,8,5.3,0,0,7,19,3763.44,5409.945
32,20,3094,27,1,30,8,5.3,0,0,7,18,3763.44,5174.73
32,20,3187,27,3,30,6,3.6,0,0,7,17,3528.225,5174.73
32,20,3188,26,4,30,6,3.6,0,0,7,18,3528.225,5174.73
32,20,3189,11,4,22,4,1.4,1,0,7,29,6115.59,7997.31
32,20,3190,12,3,22,4,1.4,1,0,7,27,5645.16,7291.665
32,21,32,2,4,34,4,2.4,0,0,7,27,5409.945,8467.74
32,21,32,2,4,34,6,3.6,0,0,7,23,4469.085,7291.665
32,21,81,1,6,33,6,3.6,0,0,7,23,4469.085,7056.45
32,21,81,1,6,33,8,5.7,0,0,3,19,3763.44,5880.375
32,21,33,2,3,34,6,3.6,0,0,7,22,4233.87,6586.02
32,21,82,1,3,33,6,3.6,0,0,7,21,4233.87,6350.805
32,21,3144,6,4,30,6,3.6,0,0,7,20,3998.655,5880.375
32,27,1008,2,6,33,6,3.6,0,0,7,23,4469.085,7056.45
32,27,1008,2,6,33,8,5.7,0,0,3,19,3763.44,5880.375
32,27,1008,2,6,33,8,6.4,0,0,5,18,3528.225,5880.375
32,27,1008,2,6,39,8,5.7,0,0,5,18,3528.225,5409.945
32,27,1008,2,6,39,8,6.4,0,0,5,17,3293.01,5409.945
32,27,1011,2,6,33,8,6.2,0,1,5,16,3057.795,5174.73
32,27,1011,2,6,33,8,6.4,0,0,5,18,3528.225,5880.375
32,27,1011,2,6,39,8,6.2,0,1,5,16,3057.795,4939.515
32,27,1011,2,6,39,8,6.4,0,0,5,17,3293.01,5409.945
32,27,1013,1,6,33,8,5.7,0,0,3,19,3763.44,5880.375
32,27,1013,1,6,33,8,6.4,0,0,5,18,3528.225,5880.375
32,27,1013,1,6,33,6,3.6,0,0,7,23,4469.085,7056.45
32,27,1014,1,3,33,6,3.6,0,0,7,21,4233.87,6350.805
32,27,1017,1,6,33,8,6.2,0,1,5,16,3057.795,5174.73
32,27,1017,1,6,33,8,6.4,0,0,5,18,3528.225,5880.375
32,27,1219,2,4,6,4,1.4,1,0,5,30,6350.805,8467.74
32,27,1219,2,4,30,4,2.4,0,0,7,27,5409.945,7997.31
32,27,1219,2,4,30,4,2.0,0,0,7,27,5645.16,7762.095
32,27,1219,2,4,39,4,2.0,0,0,7,29,5880.375,8232.525
32,27,1219,2,4,39,4,2.4,0,0,7,27,5174.73,7997.31
32,27,1219,2,4,39,4,1.4,1,0,5,31,6350.805,8938.17
32,27,1220,2,4,30,4,2.4,0,0,7,25,5174.73,7291.665
32,27,1220,2,4,39,4,2.4,0,0,7,26,5409.945,7762.095
32,27,1245,27,1,33,6,3.6,0,0,7,21,4233.87,5880.375
32,27,1245,27,3,33,8,5.7,0,0,3,17,3293.01,5174.73
32,27,1247,26,6,33,6,3.6,0,0,7,21,4469.085,6115.59
32,27,1247,26,6,33,8,5.7,0,0,3,17,3293.01,5174.73
32,27,1769,6,4,30,6,3.6,0,0,7,20,3998.655,5880.375
32,27,1913,11,4,28,4,2.4,0,0,7,21,4469.085,5880.375
32,27,1913,11,4,30,6,3.6,0,0,7,19,3998.655,5880.375
32,27,1917,12,3,30,6,3.6,0,0,7,19,3763.44,5645.16
32,27,3336,29,6,39,10,8.4,0,0,5,15,2822.58,4939.515
32,34,248,29,6,7,8,3.9,1,0,5,18,3528.225,5174.73
32,34,248,29,6,7,8,3.9,1,0,5,18,3763.44,5174.73
32,34,249,29,6,7,8,3.9,1,0,5,18,3528.225,5174.73
32,34,249,29,6,7,8,3.9,1,0,5,18,3763.44,5174.73
32,34,926,5,6,7,8,3.9,1,0,5,18,3763.44,5409.945
32,34,926,5,6,7,8,3.9,1,0,5,19,3763.44,5409.945
32,34,1490,29,6,7,12,6.3,0,0,5,13,2822.58,3763.44
32,34,1492,29,6,7,12,6.3,0,0,5,12,2587.365,3528.225
32,34,1492,29,6,7,12,6.3,0,0,5,14,2822.58,3998.655
32,34,1533,29,6,7,12,6.3,0,0,5,13,2587.365,3528.225
32,34,1533,29,6,7,12,6.3,0,0,5,13,2822.58,3528.225
32,34,1534,2,5,7,12,6.3,0,0,5,13,2587.365,3998.655
32,35,256,5,4,30,4,1.4,0,0,5,29,6350.805,7762.095
32,35,256,5,4,30,4,1.4,1,0,5,27,5645.16,7526.88
32,35,256,5,4,38,4,1.4,1,0,5,30,6586.02,7762.095
32,35,257,5,4,30,4,1.4,1,0,5,27,5645.16,7526.88
32,35,257,5,4,38,4,1.4,1,0,5,30,6586.02,7762.095
32,35,259,13,4,30,4,1.4,1,0,5,25,5174.73,7056.45
32,35,259,13,4,39,4,1.4,1,0,5,28,5880.375,7526.88
32,35,261,11,4,34,4,2.4,0,0,7,25,5174.73,7056.45
32,35,261,11,4,39,4,1.4,1,0,5,28,5880.375,7762.095
32,35,262,12,3,34,4,2.4,0,0,7,24,4939.515,6821.235
32,37,1338,12,3,22,6,2.7,1,0,7,20,3998.655,5645.16
32,37,1338,12,3,22,4,2.0,1,0,7,23,4704.3,6586.02
32,37,1338,12,3,22,6,3.5,0,0,7,20,3998.655,5645.16
32,37,1339,11,4,22,4,2.0,1,0,7,24,4704.3,7056.45
32,37,1339,11,4,22,4,2.0,1,0,7,24,4939.515,6821.235
32,37,1339,11,4,22,6,3.5,0,0,7,21,4233.87,6115.59
32,37,1403,12,3,22,4,1.6,1,0,7,25,5174.73,6821.235
32,37,1403,12,3,22,4,2.0,1,0,7,23,4939.515,6586.02
32,37,1405,11,4,22,4,1.6,1,0,7,26,5409.945,7291.665
32,37,1405,11,4,22,4,2.0,1,0,7,24,4939.515,6821.235
32,37,1405,11,4,22,4,2.5,0,0,7,25,5174.73,7056.45
32,37,1426,26,6,22,6,3.5,1,0,7,18,3763.44,5174.73
32,37,1428,27,5,22,6,3.5,1,0,7,17,3528.225,4704.3
32,37,1430,26,6,22,6,3.5,1,0,7,17,3528.225,4939.515
32,37,1431,27,5,22,6,3.5,1,0,7,16,3293.01,4704.3
32,37,1434,26,4,22,6,3.5,0,0,7,20,3998.655,5645.16
32,37,1437,27,3,22,6,3.5,0,0,7,19,3763.44,5409.945
32,37,1437,27,3,22,6,3.5,1,0,7,18,3763.44,5174.73
32,37,1437,27,3,22,4,2.3,1,0,7,21,4233.87,6115.59
32,37,1438,27,3,22,6,3.5,0,0,7,19,3763.44,5409.945
32,37,1439,26,4,22,6,3.5,0,0,7,20,3998.655,5645.16
32,37,1439,26,4,22,4,2.3,1,0,7,22,4469.085,6350.805
32,37,1495,23,6,22,6,2.7,1,0,7,21,4233.87,5645.16
32,37,1497,24,5,22,6,2.7,1,0,7,19,4233.87,5174.73
32,37,1500,23,6,22,6,3.5,1,0,7,18,3763.44,5174.73
32,37,1502,24,5,22,6,3.5,1,0,7,17,3528.225,4704.3
32,37,1506,23,6,22,8,5.0,0,0,7,16,3293.01,4704.3
32,37,1508,24,5,22,8,5.0,0,0,7,16,3293.01,4469.085
32,37,1514,23,6,22,6,2.7,1,0,7,21,4469.085,5880.375
32,37,1514,23,6,22,6,3.5,1,0,7,20,3998.655,5645.16
32,37,1516,23,6,22,8,5.0,0,0,7,18,3528.225,5174.73
32,37,1516,23,6,30,6,3.5,0,0,7,20,4233.87,5645.16
32,37,1517,24,5,22,6,2.7,1,0,7,20,4233.87,5409.945
32,37,1517,24,5,22,6,3.5,1,0,7,18,3763.44,5174.73
32,37,1518,24,5,22,8,5.0,0,0,7,17,3528.225,4939.515
32,37,1518,24,5,30,6,3.5,0,0,7,19,3998.655,5174.73
32,37,1563,28,4,2,4,1.6,0,0,7,30,6350.805,8467.74
32,37,1563,28,4,38,4,1.6,0,0,7,30,6350.805,8232.525
32,37,1565,0,4,39,4,1.6,1,0,7,29,6115.59,7526.88
32,37,1582,27,3,22,6,3.5,0,0,7,18,3763.44,5174.73
32,37,1582,27,3,22,6,3.5,1,0,7,17,3528.225,4939.515
32,37,1583,26,4,22,6,3.5,0,0,7,19,3763.44,5409.945
32,37,1586,0,4,2,4,2.0,0,0,7,30,6115.59,8702.955
32,37,1586,0,4,6,4,2.0,0,0,7,31,6350.805,9173.385
32,37,1586,0,4,38,4,2.0,0,0,7,29,6115.59,8467.74
32,37,1587,0,4,2,4,2.0,0,0,7,30,6115.59,8702.955
32,37,1587,0,4,6,4,2.0,0,0,7,31,6350.805,9173.385
32,37,1587,0,4,38,4,2.0,0,0,7,29,6115.59,8467.74
32,37,1588,2,3,39,4,2.3,1,0,5,22,4469.085,5880.375
32,37,1590,2,4,39,4,2.0,1,0,7,25,5174.73,7056.45
32,37,1628,2,3,22,4,2.0,1,0,7,25,5174.73,7291.665
32,37,1630,2,4,22,4,1.5,1,0,7,29,5880.375,8467.74
32,37,1630,2,4,22,4,1.5,1,0,7,28,5645.16,8467.74
32,37,1630,2,4,22,4,2.0,1,0,7,26,5174.73,7762.095
32,37,1630,2,4,22,4,2.5,0,0,7,26,5174.73,7762.095
32,37,2237,28,6,22,4,2.3,1,0,7,25,4939.515,7291.665
32,37,2237,28,6,22,6,3.7,0,0,7,22,4469.085,6350.805
32,37,2237,28,6,22,8,5.0,0,0,7,19,3763.44,5880.375
32,37,2237,28,6,39,4,2.3,1,0,7,25,5174.73,7291.665
32,37,2237,28,6,39,6,3.7,0,0,7,21,3998.655,6586.02
32,37,2237,28,6,39,8,5.0,0,0,7,19,3528.225,5880.375
32,37,2238,28,6,22,4,2.3,1,0,7,23,4704.3,6821.235
32,37,2238,28,6,22,8,5.0,0,0,7,18,3528.225,5409.945
32,37,2860,28,6,39,8,5.2,0,0,5,16,3293.01,4939.515
32,37,3099,1,3,22,6,3.5,1,0,7,19,3763.44,5645.16
32,37,3099,1,3,22,6,3.5,0,0,7,19,3998.655,5645.16
32,37,3100,1,3,22,6,3.5,0,0,7,19,3998.655,5645.16
32,37,3102,1,4,22,4,2.0,1,0,7,23,4704.3,6821.235
32,37,3102,1,4,22,6,3.5,0,0,7,21,4233.87,6350.805
32,37,3103,1,4,22,6,3.5,0,0,7,21,4233.87,6350.805
32,37,3179,15,4,22,4,1.6,1,0,7,25,5174.73,6821.235
32,37,3179,15,4,22,4,2.5,0,0,7,23,4704.3,6350.805
32,37,3180,15,4,22,4,2.5,0,0,7,23,4704.3,6350.805
32,37,3181,15,4,22,4,2.5,0,0,7,22,4469.085,6350.805
32,37,3182,15,4,22,4,1.6,1,0,7,24,5174.73,6821.235
32,37,3182,15,4,22,4,2.5,0,0,7,22,4469.085,6350.805
32,37,3183,15,4,22,4,2.5,0,0,7,22,4469.085,6350.805
32,37,3184,15,4,22,4,2.5,0,0,7,22,4469.085,6350.805
32,37,3185,33,6,22,6,3.5,1,0,7,16,3528.225,4469.085
32,37,3186,33,6,22,6,3.7,0,0,7,16,3293.01,4233.87
32,38,579,27,3,30,6,3.6,0,0,7,17,3528.225,5174.73
32,38,580,26,4,30,6,3.6,0,0,7,18,3528.225,5174.73
32,38,934,9,6,30,4,2.5,0,0,7,22,4704.3,6115.59
32,38,934,9,6,30,6,3.6,0,0,7,21,4233.87,5880.375
32,38,934,9,6,30,4,2.8,1,0,0,25,5174.73,7056.45
32,38,934,9,6,39,4,2.5,0,0,7,22,4469.085,6115.59
32,38,935,10,1,30,4,2.5,0,0,7,21,4469.085,5645.16
32,38,935,10,1,30,6,3.6,0,0,7,20,3998.655,5645.16
32,38,935,10,1,30,4,2.8,1,0,0,23,4704.3,6586.02
32,38,936,15,6,30,6,3.6,0,0,7,16,3528.225,3998.655
32,38,2813,33,6,30,8,6.0,0,0,7,13,2587.365,3763.44
32,38,2816,33,6,30,8,6.0,0,0,7,12,2587.365,3763.44
32,38,2878,23,6,33,8,5.3,0,0,7,20,4233.87,5645.16
32,38,2879,24,1,33,8,5.3,0,0,7,18,3763.44,4939.515
32,38,2888,23,6,30,8,5.3,0,0,7,19,3763.44,5409.945
32,38,2888,23,6,30,6,4.3,0,0,7,20,4233.87,5409.945
32,38,2888,23,6,33,8,5.3,0,0,7,18,3763.44,5174.73
32,38,2888,23,6,33,8,6.2,0,0,7,17,3528.225,4939.515
32,38,2890,15,6,30,8,5.3,0,0,7,17,3528.225,4704.3
32,38,2899,24,1,30,8,5.3,0,0,7,18,3763.44,5174.73
32,38,2899,24,1,30,6,4.3,0,0,7,19,3998.655,5174.73
32,38,2899,24,1,33,8,5.3,0,0,7,17,3528.225,4939.515
32,38,2899,24,1,33,8,6.2,0,0,7,17,3528.225,4939.515
32,38,2903,16,1,30,8,5.3,0,0,7,17,3528.225,4469.085
32,38,3118,12,3,30,4,2.4,0,0,7,23,4704.3,6586.02
32,38,3118,12,3,30,6,3.6,0,0,7,18,3763.44,5409.945
32,38,3119,11,4,30,4,2.4,0,0,7,26,5174.73,7291.665
32,38,3119,11,4,30,6,3.6,0,0,7,20,3998.655,5645.16
32,38,3522,26,6,30,8,5.3,0,0,7,18,3763.44,5409.945
32,38,3522,26,6,30,8,5.3,0,0,7,19,3763.44,5409.945
32,38,3522,26,6,33,8,6.2,0,0,7,17,3528.225,5174.73
32,38,3523,26,6,30,8,5.3,0,0,7,18,3763.44,5409.945
32,38,3523,26,6,30,8,5.3,0,0,7,19,3763.44,5409.945
32,38,3523,26,6,33,8,6.2,0,0,7,17,3528.225,5174.73
32,38,3530,27,1,30,8,5.3,0,0,7,18,3763.44,5174.73
32,38,3530,27,1,33,8,6.2,0,0,7,17,3528.225,4939.515
32,38,3531,27,1,30,8,5.3,0,0,7,18,3528.225,5174.73
32,38,3531,27,1,33,8,6.2,0,0,7,17,3293.01,4704.3
32,45,589,2,4,10,4,2.4,0,0,7,29,6115.59,7997.31
32,45,589,2,4,22,6,3.5,0,0,7,24,4939.515,7526.88
32,45,589,2,4,26,4,2.4,0,0,7,30,6350.805,8467.74
32,45,589,2,4,30,6,3.5,0,0,7,25,4939.515,7762.095
32,45,589,2,4,39,6,3.5,0,0,7,21,4233.87,6586.02
32,45,589,2,4,39,4,2.4,0,0,7,27,5409.945,7762.095
32,45,1036,0,4,39,4,2.0,0,0,7,30,6115.59,8702.955
32,45,1037,2,4,39,4,2.0,0,0,7,31,6350.805,8938.17
32,45,889,11,4,26,4,2.4,0,0,7,29,6115.59,7526.88
32,45,890,12,3,26,4,2.4,0,0,7,27,5880.375,7291.665
32,45,1801,11,4,10,4,1.8,0,0,7,31,6586.02,7997.31
32,45,1801,11,4,26,4,1.8,0,0,7,31,6586.02,7997.31
32,45,1801,11,4,39,4,1.8,0,0,7,28,5880.375,7762.095
32,45,1802,12,3,10,4,1.8,0,0,7,29,6350.805,7526.88
32,45,1802,12,3,26,4,1.8,0,0,7,29,6350.805,7526.88
32,45,2297,6,4,30,6,3.5,0,0,7,22,4469.085,6350.805
32,45,2373,11,4,25,6,3.5,0,0,7,23,4704.3,6350.805
32,45,2373,11,4,30,6,3.5,0,0,7,22,4469.085,6350.805
32,45,2374,12,3,25,6,3.5,0,0,7,22,4469.085,6115.59
32,45,2374,12,3,30,6,3.5,0,0,7,21,4233.87,5880.375
32,47,583,0,4,22,4,1.6,0,0,7,30,6115.59,8467.74
32,47,583,0,4,39,4,1.6,0,0,7,31,6350.805,8702.955
32,47,689,1,4,22,6,3.3,0,0,7,23,4704.3,6586.02
32,47,690,1,4,22,6,3.3,0,0,7,22,4469.085,6586.02
32,47,1348,2,4,22,4,1.8,0,0,7,31,6586.02,8702.955
32,47,1348,2,4,22,4,2.0,0,0,7,28,5645.16,8232.525
32,47,1348,2,4,39,4,1.8,0,0,7,30,6350.805,8467.74
32,47,1348,2,4,39,4,2.0,0,0,7,28,5645.16,7997.31
32,47,1351,2,4,22,4,2.0,0,0,7,27,5645.16,7526.88
32,47,1351,2,4,39,4,2.0,0,0,7,27,5645.16,7526.88
32,47,1353,2,4,22,4,1.8,0,0,7,30,6350.805,8467.74
32,47,1387,1,6,24,8,5.0,0,0,5,18,3528.225,5409.945
32,47,1741,1,3,24,6,3.8,0,0,7,19,3763.44,5880.375
32,47,1742,28,6,24,6,3.8,0,0,5,19,3763.44,5880.375
32,47,1742,28,6,39,6,3.8,0,0,5,19,3998.655,5645.16
32,47,1745,1,6,24,6,3.8,0,0,7,22,4233.87,6586.02
32,47,1745,1,6,24,8,5.0,0,0,5,18,3528.225,5409.945
32,47,2778,12,3,22,6,3.3,0,0,7,20,4233.87,5645.16
32,47,2779,11,4,22,6,3.3,0,0,7,21,4233.87,5880.375
32,47,2782,12,3,22,4,2.4,0,0,7,21,4469.085,5880.375
32,47,2782,12,3,22,4,2.0,1,0,7,20,4233.87,5645.16
32,47,2783,11,4,22,4,2.4,0,0,7,23,4704.3,6350.805
32,47,2783,11,4,22,4,2.0,1,0,7,22,4469.085,6115.59
32,47,2785,11,4,22,4,2.0,1,0,7,22,4469.085,6115.59
32,47,2788,12,3,22,6,3.3,0,0,7,19,3998.655,5174.73
32,47,2789,11,4,22,6,3.3,0,0,7,20,3998.655,5409.945
32,47,2949,1,4,7,4,1.6,1,0,7,31,6586.02,8467.74
32,47,2949,1,4,22,4,2.0,1,0,7,26,5174.73,7291.665
32,47,2949,1,4,22,4,2.4,0,0,7,29,5880.375,8467.74
32,47,2951,1,4,22,4,2.0,1,0,7,24,4939.515,7056.45
32,47,2952,1,4,22,4,2.4,0,0,7,28,5880.375,8232.525
32,47,3212,12,3,7,4,1.6,1,0,7,25,5645.16,6586.02
32,47,3212,12,3,22,4,2.0,0,0,7,23,4939.515,6115.59
32,47,3213,12,3,7,4,1.6,1,0,7,27,5880.375,7056.45
32,47,3214,11,4,7,4,1.6,1,0,7,28,6115.59,7526.88
32,47,3215,11,4,7,4,1.6,1,0,7,27,5880.375,7056.45
32,47,3215,11,4,22,4,2.0,0,0,7,26,5409.945,7056.45
32,47,3313,0,4,6,4,1.6,0,0,7,31,6586.02,8232.525
32,47,3313,0,4,6,4,1.6,1,0,7,29,6115.59,7526.88
32,47,3313,0,4,39,4,1.6,0,0,7,30,6350.805,7997.31
32,47,3313,0,4,39,4,1.6,1,0,7,28,5880.375,7762.095
32,50,2410,2,6,23,4,2.0,1,0,5,26,5409.945,7291.665
32,50,2410,2,6,23,6,3.0,1,0,5,23,4469.085,6586.02
32,50,2411,2,3,23,4,2.0,1,0,5,24,5174.73,6586.02
32,50,2411,2,3,23,6,3.0,1,0,5,22,4469.085,6350.805
32,50,2412,0,6,23,6,3.5,0,0,5,30,6586.02,7762.095
32,50,2413,0,3,23,6,3.5,0,0,5,28,6350.805,7056.45
32,50,2414,2,6,23,6,3.0,1,0,5,23,4469.085,6586.02
32,50,2415,2,3,23,6,3.0,1,0,5,21,4233.87,6115.59
32,50,2418,2,6,23,6,3.0,1,0,5,22,4704.3,6115.59
32,50,2419,2,3,23,6,3.0,1,0,5,22,4469.085,6115.59
32,50,2430,2,6,23,8,5.6,0,0,5,19,3763.44,5645.16
32,50,2430,2,6,23,6,3.7,0,0,5,21,4233.87,5880.375
32,50,2431,2,3,23,8,5.6,0,0,5,18,3763.44,5409.945
32,50,2431,2,3,23,6,3.7,0,0,5,20,4233.87,5645.16
32,50,2432,2,6,23,6,3.5,0,0,5,31,6821.235,7762.095
