Year,Make,Transmission,Engine Cylinders,Turbocharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
0,56,27,6,0,7,17,3528.225,4704.3
0,56,36,4,0,7,21,4469.085,5645.16
0,56,36,4,0,7,20,4233.87,5409.945
0,56,36,6,0,7,17,3763.44,4233.87
0,56,36,4,0,7,20,4233.87,5174.73
0,56,36,6,0,7,16,3528.225,4233.87
0,56,38,4,0,7,21,4469.085,5409.945
0,56,38,6,0,7,17,3763.44,4704.3
0,56,38,6,0,7,17,3763.44,4469.085
0,71,27,4,0,7,19,4233.87,4704.3
0,71,27,4,0,7,18,3998.655,4469.085
0,71,36,4,0,7,22,4939.515,5880.375
0,71,38,4,0,7,23,4939.515,6115.59
0,71,38,4,0,0,26,5880.375,6821.235
0,71,38,4,0,0,26,5880.375,6115.59
0,77,27,4,0,7,16,3763.44,3763.44
0,77,27,4,0,7,15,3528.225,3528.225
0,77,38,4,0,7,17,3763.44,4233.87
0,77,27,4,0,7,20,4704.3,4939.515
0,77,27,4,0,7,19,4233.87,4704.3
0,77,27,4,0,7,18,4233.87,4469.085
0,77,27,4,0,7,20,4469.085,4704.3
0,77,36,4,0,7,22,4939.515,5409.945
0,77,36,4,0,7,21,4704.3,5174.73
0,77,38,4,0,7,24,4939.515,6350.805
0,77,38,4,0,7,23,4939.515,6115.59
0,77,38,4,0,0,28,6115.59,7291.665
0,77,38,4,0,7,20,4233.87,5409.945
0,77,38,4,0,0,25,5645.16,6350.805
0,77,27,4,0,7,17,3763.44,3998.655
0,77,27,4,0,7,17,3998.655,4233.87
0,77,36,4,0,7,19,4233.87,4704.3
0,77,36,4,0,7,20,4469.085,4939.515
0,77,38,4,0,0,25,5409.945,6586.02
0,77,38,4,0,7,18,3998.655,4704.3
0,77,38,4,0,7,19,4233.87,4939.515
0,77,38,4,0,0,23,5174.73,5645.16
0,80,27,4,0,7,19,4233.87,4939.515
0,80,38,4,0,7,27,5645.16,7291.665
0,80,38,4,0,7,22,4704.3,5880.375
0,80,38,4,0,0,28,6115.59,7056.45
0,80,38,4,0,7,21,4469.085,5645.16
0,80,38,4,0,0,26,5645.16,6821.235
0,80,38,4,0,7,18,3998.655,4704.3
0,90,27,4,0,7,19,4233.87,4939.515
0,90,27,4,0,7,18,3998.655,4704.3
0,90,38,4,0,7,22,4469.085,6115.59
0,90,38,4,0,7,21,4233.87,6115.59
0,101,27,8,0,7,10,2116.935,2587.365
0,111,27,4,0,7,20,4469.085,5174.73
0,111,27,4,1,7,20,4469.085,5174.73
0,111,27,4,0,7,21,4704.3,5409.945
0,111,36,4,0,7,23,4939.515,6115.59
0,111,36,4,0,7,24,5174.73,6350.805
0,111,27,4,0,7,20,4469.085,5174.73
0,111,27,4,1,7,20,4469.085,5174.73
0,111,36,4,0,7,23,4939.515,6115.59
0,111,36,4,0,7,24,5174.73,6350.805
0,111,27,4,0,7,20,4469.085,5174.73
0,111,27,4,1,7,20,4469.085,5174.73
0,111,36,4,0,7,23,4939.515,6115.59
0,112,27,8,0,7,10,2352.15,2587.365
0,113,36,4,0,7,22,5174.73,5174.73
0,113,36,4,0,7,22,5174.73,5174.73
0,113,36,4,0,7,22,5174.73,5174.73
0,117,38,4,0,7,17,3763.44,4469.085
0,117,36,4,0,7,15,3528.225,3528.225
0,117,28,4,0,7,20,4469.085,5174.73
0,117,38,4,0,7,21,4704.3,5174.73
0,117,36,6,0,7,11,2352.15,2822.58
0,117,28,4,0,7,19,4233.87,4704.3
0,117,28,4,0,7,20,4469.085,5174.73
0,117,28,4,0,7,18,4233.87,4469.085
0,117,36,4,0,7,24,5174.73,6115.59
0,117,36,4,0,0,30,6586.02,7526.88
0,117,36,4,0,7,22,4939.515,5880.375
0,117,38,4,0,7,21,4469.085,5409.945
0,117,38,4,0,7,21,4704.3,5645.16
0,117,38,4,0,0,29,6350.805,7291.665
0,117,38,4,0,7,20,4233.87,5174.73
0,117,38,4,0,0,27,6115.59,6586.02
0,117,38,4,0,7,18,3998.655,4939.515
0,117,38,4,0,0,25,5645.16,6115.59
0,117,38,4,0,7,17,3763.44,4469.085
0,117,28,4,0,7,20,4469.085,5174.73
0,117,38,4,0,7,21,4704.3,5174.73
0,122,27,4,0,7,15,3293.01,3998.655
0,122,36,4,0,7,16,3528.225,4233.87
1,3,38,6,0,7,19,3998.655,5645.16
1,3,38,4,0,7,21,4469.085,5880.375
1,0,27,4,0,7,16,3763.44,3998.655
1,0,27,6,0,7,13,3057.795,3057.795
1,4,27,6,0,7,16,3528.225,3998.655
1,4,38,6,0,7,17,3528.225,4704.3
1,4,38,6,0,7,17,3528.225,4469.085
1,5,27,8,0,7,8,1646.505,2116.935
1,5,27,8,0,7,8,1646.505,2116.935
1,5,38,8,0,7,8,1646.505,2352.15
1,6,27,4,0,7,23,4939.515,5645.16
1,6,38,4,0,7,24,4939.515,6350.805
1,6,38,5,0,7,18,3763.44,4704.3
1,6,27,5,1,7,17,3528.225,4469.085
1,6,27,5,1,7,17,3528.225,4704.3
1,6,27,5,0,7,17,3528.225,4704.3
1,6,38,5,0,7,19,3998.655,5409.945
1,6,27,5,0,7,17,3528.225,4704.3
1,6,38,5,0,7,19,3998.655,5409.945
1,6,27,5,0,7,18,3763.44,4939.515
1,6,38,5,0,7,19,3998.655,5409.945
1,6,38,5,1,7,17,3528.225,4704.3
1,12,38,4,0,7,22,4704.3,6115.59
1,13,28,4,0,7,17,3998.655,4233.87
1,13,28,4,0,7,17,3998.655,4233.87
1,9,28,4,0,7,21,4469.085,5645.16
1,9,28,6,0,7,21,4233.87,5880.375
1,9,38,4,0,7,23,4939.515,6115.59
1,9,38,6,0,7,21,4469.085,6115.59
1,9,28,6,0,0,24,4939.515,6586.02
1,9,28,6,0,7,20,4233.87,5645.16
1,9,28,6,0,7,17,3528.225,4704.3
1,9,38,6,0,7,20,4233.87,5409.945
1,9,38,6,0,7,17,3293.01,4704.3
1,9,28,6,0,7,17,3528.225,4704.3
1,9,38,6,0,7,17,3293.01,4704.3
1,9,28,6,0,7,16,3293.01,4704.3
1,9,38,6,0,7,16,3293.01,4469.085
1,16,27,6,0,7,19,3763.44,5645.16
1,16,27,6,0,0,27,5409.945,7526.88
1,16,27,4,0,7,24,4939.515,6821.235
1,16,27,6,0,7,19,3763.44,5409.945
1,16,27,6,0,0,26,5409.945,7526.88
1,16,28,6,0,7,18,3528.225,5409.945
1,16,28,6,0,7,19,3763.44,5409.945
1,16,28,6,0,7,19,3763.44,5409.945
1,16,27,6,0,7,17,3528.225,4704.3
1,16,27,6,0,0,26,5409.945,7291.665
1,16,27,4,0,7,22,4469.085,6115.59
1,16,27,6,0,7,17,3528.225,4939.515
1,16,27,6,0,0,26,5409.945,7526.88
1,16,28,6,0,7,18,3528.225,5409.945
1,16,28,6,0,7,19,3763.44,5409.945
1,16,28,6,0,7,19,3763.44,5409.945
1,16,28,6,0,7,19,3763.44,5645.16
1,16,28,6,0,7,18,3528.225,5409.945
1,16,28,6,0,0,23,4469.085,6821.235
1,16,28,6,0,7,19,3763.44,5409.945
1,16,28,6,0,7,19,3998.655,5645.16
1,16,27,6,0,7,17,3528.225,4704.3
1,16,28,8,0,7,18,3528.225,5174.73
1,16,28,8,0,0,21,4233.87,6115.59
1,16,28,8,0,7,17,3528.225,4704.3
1,16,28,8,0,7,17,3528.225,4939.515
1,16,28,8,0,0,21,4233.87,6115.59
1,16,27,6,0,7,18,3763.44,5174.73
1,16,27,6,0,7,19,3998.655,5174.73
1,16,27,6,0,7,18,3763.44,4939.515
1,16,27,6,0,0,23,4704.3,6821.235
1,16,27,8,0,0,21,4233.87,6115.59
1,16,28,6,0,7,19,3763.44,5645.16
1,16,28,6,1,5,18,3528.225,5174.73
1,16,28,8,0,7,17,3528.225,4939.515
1,16,28,6,1,5,17,3528.225,5174.73
1,16,28,8,0,7,17,3528.225,4704.3
1,16,28,8,0,0,21,4233.87,6115.59
1,16,28,8,0,7,17,3528.225,4939.515
1,16,28,6,1,5,17,3293.01,5174.73
1,16,28,8,0,7,17,3528.225,4704.3
1,16,27,4,1,5,19,3998.655,5409.945
1,16,27,4,0,7,22,4469.085,6115.59
1,16,27,4,0,7,24,4939.515,6821.235
1,16,27,4,1,5,20,4233.87,5409.945
1,16,27,4,0,7,24,5174.73,6350.805
1,16,36,4,1,5,22,4469.085,6350.805
1,16,36,4,0,7,25,5174.73,6821.235
1,16,36,4,1,5,21,4469.085,5645.16
1,16,36,4,0,7,26,5409.945,7526.88
1,16,38,4,0,7,26,5409.945,7526.88
1,16,27,4,0,7,22,4469.085,6115.59
1,16,27,4,0,7,24,4939.515,6821.235
1,16,27,4,0,7,24,5174.73,6350.805
1,16,36,4,0,7,25,5174.73,6821.235
1,16,36,4,0,7,26,5409.945,7526.88
1,16,38,4,0,7,26,5409.945,7526.88
1,16,27,6,0,7,19,3998.655,5645.16
1,16,27,4,0,7,24,4939.515,6821.235
1,16,27,6,0,7,20,4233.87,5645.16
1,16,36,6,0,7,18,3528.225,5174.73
1,16,36,4,0,7,25,4939.515,7291.665
1,16,36,6,0,7,19,3998.655,5645.16
1,16,36,6,0,7,18,3763.44,5174.73
1,16,27,6,0,7,19,3998.655,5645.16
1,16,27,4,0,7,24,4939.515,6821.235
1,16,27,6,0,7,20,4233.87,5645.16
1,16,38,4,0,7,25,4939.515,7291.665
1,19,27,4,0,7,22,4469.085,6115.59
1,19,27,6,0,7,19,3998.655,5645.16
1,19,27,4,0,7,24,5174.73,6350.805
1,19,27,6,0,7,20,4233.87,5645.16
1,19,36,6,0,7,18,3528.225,5174.73
1,19,36,6,0,7,18,3763.44,5174.73
1,19,38,4,0,7,24,4939.515,6821.235
1,19,38,4,0,7,24,4939.515,7056.45
1,19,28,8,0,7,17,3528.225,4939.515
1,19,28,8,0,7,17,3528.225,4704.3
1,19,28,8,0,0,20,3998.655,6115.59
1,19,28,8,0,7,17,3528.225,4704.3
1,19,28,8,0,7,17,3528.225,4704.3
1,19,28,8,0,0,21,4233.87,6115.59
1,19,28,8,0,7,18,3528.225,5174.73
1,19,28,6,0,0,23,4469.085,6821.235
1,19,28,8,0,7,17,3528.225,4704.3
1,19,28,8,0,7,17,3528.225,4939.515
1,19,28,8,0,7,17,3528.225,4704.3
1,19,28,8,0,0,20,3998.655,6115.59
1,20,28,6,0,7,17,3528.225,4704.3
1,20,28,4,0,7,20,4233.87,5645.16
1,20,28,6,0,7,18,3763.44,5174.73
1,20,36,4,0,7,20,4469.085,5174.73
1,20,36,6,0,7,16,3528.225,3998.655
1,20,36,4,0,7,21,4469.085,5645.16
1,20,36,6,0,7,17,3528.225,4704.3
1,20,38,6,0,7,17,3528.225,4469.085
1,20,38,4,0,7,22,4469.085,6115.59
1,20,38,6,0,7,19,3763.44,5409.945
1,20,28,6,0,7,16,3528.225,4233.87
1,20,28,4,0,7,20,4233.87,5645.16
1,20,28,6,0,7,17,3528.225,4704.3
1,20,36,4,0,7,20,4469.085,5174.73
1,20,36,6,0,7,15,3528.225,3998.655
1,20,36,4,0,7,21,4469.085,5645.16
1,20,36,6,0,7,16,3528.225,4469.085
1,20,38,6,0,7,16,3528.225,4233.87
1,20,38,4,0,7,22,4469.085,6115.59
1,20,38,6,0,7,17,3528.225,4704.3
1,20,27,6,0,7,17,3763.44,4233.87
1,20,27,8,0,7,13,2822.58,3528.225
1,20,28,6,0,7,16,3528.225,4233.87
1,20,28,8,0,7,14,3057.795,3998.655
1,20,28,6,0,7,17,3528.225,4704.3
1,20,28,8,0,7,15,3293.01,4233.87
1,20,28,8,0,0,19,3998.655,5174.73
1,20,35,6,0,7,16,3528.225,3998.655
1,20,35,6,0,7,17,3763.44,4469.085
1,20,35,8,0,7,14,3057.795,3998.655
1,20,36,6,0,7,16,3528.225,4233.87
1,20,36,8,0,0,19,4233.87,5174.73
1,20,36,6,0,7,17,3763.44,4469.085
1,20,36,8,0,7,14,3057.795,3998.655
1,20,36,6,0,7,17,3528.225,4704.3
1,20,36,8,0,0,19,4233.87,4704.3
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,8,0,0,17,3528.225,4704.3
1,20,28,6,0,7,16,3528.225,3998.655
1,20,28,8,0,7,15,3293.01,3998.655
1,20,28,8,0,0,19,3998.655,5174.73
1,20,36,6,0,7,15,3293.01,3998.655
1,20,36,8,0,7,12,2587.365,3293.01
1,20,36,8,0,0,17,3763.44,4233.87
1,20,28,6,0,7,19,3763.44,5645.16
1,20,28,8,0,7,17,3528.225,4704.3
1,20,28,8,0,7,17,3293.01,4704.3
1,20,38,6,0,7,18,3528.225,5645.16
1,20,38,4,0,7,23,4469.085,7056.45
1,20,38,6,0,7,19,3763.44,5880.375
1,20,38,8,0,7,17,3293.01,5174.73
1,20,28,8,0,7,16,3293.01,4469.085
1,20,28,8,0,7,16,3293.01,4704.3
1,20,28,8,0,0,21,4233.87,6115.59
1,20,27,4,0,7,22,4469.085,6115.59
1,20,27,6,0,7,18,3763.44,5174.73
1,20,27,4,0,7,24,5174.73,6350.805
1,20,27,6,0,7,19,3998.655,5174.73
1,20,36,4,0,7,25,5174.73,6821.235
1,20,36,6,0,7,18,3528.225,5174.73
1,20,36,4,0,7,26,5409.945,7526.88
1,20,36,6,0,7,18,3763.44,5174.73
1,20,38,4,0,7,24,4939.515,6821.235
1,20,38,4,0,7,24,4939.515,7056.45
1,20,27,4,0,7,22,4469.085,6115.59
1,20,27,6,0,7,19,3998.655,5645.16
1,20,27,4,0,7,24,5174.73,6350.805
1,20,27,6,0,7,20,4233.87,5645.16
1,20,36,4,0,7,25,5174.73,6821.235
1,20,36,6,0,7,18,3528.225,5174.73
1,20,36,4,0,7,26,5409.945,7526.88
1,20,36,6,0,7,18,3763.44,5174.73
1,20,38,4,0,7,24,4939.515,6821.235
1,20,38,4,0,7,24,4939.515,7056.45
1,20,27,4,0,7,22,4469.085,6115.59
1,20,27,6,0,7,19,3998.655,5409.945
1,20,27,4,0,7,24,5174.73,6350.805
1,20,27,6,0,7,19,3998.655,5645.16
1,20,36,4,0,7,25,5174.73,6821.235
1,20,36,6,0,7,18,3528.225,5174.73
1,20,36,4,0,7,26,5409.945,7526.88
1,20,36,6,0,7,18,3763.44,5174.73
1,20,38,4,0,7,24,4939.515,6821.235
1,20,38,4,0,7,24,4939.515,7056.45
1,20,27,6,0,7,19,3998.655,5645.16
1,20,27,6,0,0,26,5409.945,7291.665
1,20,27,4,0,7,24,4939.515,6821.235
1,20,27,6,0,7,20,4233.87,5645.16
1,20,27,6,0,0,26,5409.945,7526.88
1,20,28,6,0,7,20,3998.655,5645.16
1,20,28,6,0,7,20,3998.655,6115.59
1,20,36,4,0,7,24,4939.515,6821.235
1,20,27,6,0,7,19,3763.44,5409.945
1,20,27,6,0,0,26,5409.945,7291.665
1,20,27,4,0,7,24,4939.515,6821.235
1,20,27,6,0,7,18,3763.44,5174.73
1,20,27,6,0,7,19,3998.655,5409.945
1,20,27,6,0,0,26,5409.945,7526.88
1,20,28,6,0,7,19,3763.44,5409.945
1,20,28,6,0,7,20,3998.655,5645.16
1,20,36,4,0,7,24,4939.515,6821.235
1,20,27,4,0,7,25,5409.945,6586.02
1,20,27,4,0,7,26,5409.945,7056.45
1,20,36,4,0,7,26,5409.945,6821.235
1,20,36,4,0,7,27,5645.16,7291.665
1,20,38,4,0,7,26,5409.945,7291.665
1,20,38,4,0,7,27,5645.16,7762.095
1,20,27,6,0,7,19,3998.655,5645.16
1,20,27,4,0,7,24,4939.515,6821.235
1,20,27,6,0,7,20,4233.87,5645.16
1,20,36,6,0,7,18,3528.225,5174.73
1,20,36,4,0,7,25,4939.515,7291.665
1,20,36,6,0,7,19,3998.655,5645.16
1,20,36,6,0,7,18,3763.44,5174.73
1,20,28,8,0,7,17,3528.225,4939.515
1,20,36,8,0,7,17,3528.225,4704.3
1,20,27,6,0,7,17,3528.225,4469.085
1,20,27,6,0,7,17,3528.225,4704.3
1,20,27,8,0,7,15,3293.01,3998.655
1,20,28,6,0,7,18,3528.225,5174.73
1,20,28,8,0,7,16,3528.225,4704.3
1,20,28,6,0,7,17,3528.225,4939.515
1,20,28,8,0,7,16,3293.01,4704.3
1,20,27,6,0,7,15,3293.01,3763.44
1,20,27,8,0,7,12,2587.365,2822.58
1,20,28,6,0,7,15,3293.01,3763.44
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,8,0,0,18,3528.225,5174.73
1,20,28,6,0,7,16,3528.225,3998.655
1,20,28,8,0,7,14,2822.58,3763.44
1,20,28,8,0,7,13,2587.365,3763.44
1,20,35,6,0,7,14,3057.795,3763.44
1,20,35,6,0,7,15,3293.01,3998.655
1,20,36,8,0,0,17,3763.44,4469.085
1,20,27,6,0,7,16,3528.225,3998.655
1,20,27,8,0,7,13,2822.58,3528.225
1,20,28,6,0,7,15,3293.01,3998.655
1,20,28,8,0,7,14,3057.795,3998.655
1,20,28,6,0,7,17,3528.225,4469.085
1,20,28,8,0,7,15,3293.01,4233.87
1,20,28,8,0,0,19,3998.655,5174.73
1,20,35,6,0,7,15,3293.01,3763.44
1,20,35,6,0,7,17,3763.44,4469.085
1,20,35,8,0,7,14,3057.795,3763.44
1,20,36,6,0,7,15,3293.01,3998.655
1,20,36,6,0,7,17,3528.225,4704.3
1,20,36,8,0,7,14,3057.795,3998.655
1,20,36,8,0,0,19,4233.87,5174.73
1,20,28,8,0,7,11,2352.15,3057.795
1,20,28,8,0,7,11,2352.15,2822.58
1,20,28,6,0,7,16,3528.225,3998.655
1,20,35,6,0,7,15,3293.01,3998.655
1,20,27,6,0,7,18,3528.225,5174.73
1,20,27,6,0,7,18,3763.44,5174.73
1,20,27,8,0,0,21,4233.87,6115.59
1,20,28,6,0,7,18,3528.225,5409.945
1,20,28,8,0,7,17,3528.225,5174.73
1,20,28,6,0,7,19,3763.44,5645.16
1,20,28,8,0,7,18,3528.225,5174.73
1,20,28,8,0,7,14,2822.58,3998.655
1,20,28,8,0,0,21,4233.87,6350.805
1,20,28,8,0,7,13,2822.58,3528.225
1,20,28,8,0,0,17,3528.225,4704.3
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,8,0,0,16,3528.225,4704.3
1,20,36,8,0,7,14,2822.58,3763.44
1,20,28,6,0,7,15,3293.01,3998.655
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,6,0,7,16,3293.01,4233.87
1,20,28,8,0,7,13,2822.58,3528.225
1,20,28,8,0,0,17,3528.225,4704.3
1,20,36,6,0,7,13,2822.58,3293.01
1,20,36,6,0,7,15,3293.01,3998.655
1,20,36,6,0,7,15,3293.01,3763.44
1,20,36,8,0,7,12,2587.365,3528.225
1,20,36,8,0,7,14,2822.58,3763.44
1,20,36,8,0,0,17,3763.44,4469.085
1,20,36,8,0,0,17,3998.655,4233.87
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,8,0,0,17,3528.225,4704.3
1,20,36,8,0,7,11,2116.935,3293.01
1,20,36,8,0,0,15,3528.225,3998.655
1,20,27,8,0,7,16,3528.225,4704.3
1,20,27,6,0,7,18,3763.44,4939.515
1,20,27,8,0,7,17,3528.225,4704.3
1,20,28,6,0,7,19,3763.44,5645.16
1,20,28,8,0,7,17,3528.225,5174.73
1,20,28,8,0,7,18,3528.225,5174.73
1,20,27,4,0,7,26,5409.945,6821.235
1,20,38,4,0,7,29,6115.59,7997.31
1,20,28,4,0,7,20,4233.87,5645.16
1,20,28,6,0,7,18,3528.225,5409.945
1,20,28,6,0,7,19,3998.655,5409.945
1,20,36,4,0,7,21,4469.085,5645.16
1,20,36,6,0,7,19,3763.44,5409.945
1,20,36,4,0,7,20,4469.085,5174.73
1,20,36,6,0,7,19,3998.655,5409.945
1,20,38,4,0,7,22,4469.085,6115.59
1,20,38,6,0,7,18,3528.225,5174.73
1,20,38,6,0,7,19,3763.44,5409.945
1,20,28,6,0,7,13,3057.795,3293.01
1,20,28,6,0,7,14,3293.01,3293.01
1,20,36,4,0,7,17,3998.655,3998.655
1,20,36,6,0,7,13,2822.58,3528.225
1,20,28,6,0,7,19,3998.655,5409.945
1,20,28,4,0,7,21,4233.87,5880.375
1,20,28,6,0,7,18,3528.225,5174.73
1,20,36,4,0,0,27,6115.59,7056.45
1,20,36,6,0,7,19,3998.655,5409.945
1,20,36,4,0,7,23,4939.515,6350.805
1,20,36,4,0,0,28,6115.59,7291.665
1,20,36,4,0,7,21,4469.085,5645.16
1,20,36,6,0,7,19,3763.44,5409.945
1,20,38,4,0,0,27,5880.375,7056.45
1,20,38,6,0,7,19,3763.44,5409.945
1,20,38,4,0,0,28,6115.59,7762.095
1,20,38,4,0,7,22,4704.3,6115.59
1,20,38,6,0,7,18,3528.225,5409.945
1,20,27,4,0,7,30,6586.02,7526.88
1,20,28,8,0,7,14,2822.58,3763.44
1,20,28,8,0,7,13,2587.365,3763.44
1,20,28,8,0,0,18,3528.225,5174.73
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,8,0,7,12,2587.365,3528.225
1,20,28,8,0,0,16,3528.225,4704.3
1,20,28,8,0,7,12,2587.365,3293.01
1,20,28,8,0,0,16,3293.01,4469.085
1,20,36,8,0,7,11,2352.15,3057.795
1,20,28,4,0,7,19,4233.87,4939.515
1,20,28,6,0,7,18,3528.225,5174.73
1,20,28,6,0,7,17,3528.225,4704.3
1,20,36,4,0,7,20,4233.87,5409.945
1,20,36,6,0,7,17,3528.225,5174.73
1,20,36,6,0,7,16,3528.225,4704.3
1,20,38,4,0,7,21,4469.085,5645.16
1,20,38,6,0,7,16,3293.01,4939.515
1,20,38,6,0,7,17,3528.225,4939.515
1,20,28,6,0,7,17,3528.225,4939.515
1,20,28,4,0,7,19,4233.87,4939.515
1,20,28,6,0,7,18,3528.225,5174.73
1,20,36,6,0,7,17,3528.225,4704.3
1,20,36,4,0,7,20,4233.87,5409.945
1,20,36,6,0,7,17,3528.225,5174.73
1,20,38,6,0,7,18,3528.225,5174.73
1,20,38,4,0,7,21,4469.085,5645.16
1,20,38,6,0,7,17,3528.225,5174.73
1,21,27,4,0,7,19,4233.87,4939.515
1,21,27,4,0,7,21,4469.085,5409.945
1,21,27,4,1,5,19,3998.655,5174.73
1,21,27,4,0,7,21,4704.3,5645.16
1,21,27,4,1,5,19,4233.87,5174.73
1,21,38,4,0,7,23,4469.085,7056.45
1,21,38,4,0,7,23,4704.3,7056.45
1,21,38,4,0,7,24,4939.515,7056.45
1,21,38,4,1,5,20,3998.655,6115.59
1,21,27,4,0,7,21,4469.085,5645.16
1,21,27,4,1,5,19,3998.655,5174.73
1,21,27,4,0,7,19,4233.87,4939.515
1,21,27,4,0,7,22,4939.515,5645.16
1,21,27,4,1,5,19,4233.87,5174.73
1,21,27,4,1,5,19,3998.655,5174.73
1,21,27,4,0,7,21,4469.085,5409.945
1,21,27,4,0,7,19,4233.87,4939.515
1,21,27,4,1,5,19,4233.87,5174.73
1,21,27,4,0,7,21,4704.3,5645.16
1,21,27,4,1,5,19,3998.655,5174.73
1,21,27,4,0,7,21,4469.085,5409.945
1,21,27,4,1,5,19,4233.87,5174.73
1,21,27,4,0,7,21,4704.3,5645.16
1,21,38,4,0,7,23,4469.085,7056.45
1,21,38,4,0,7,23,4704.3,7056.45
1,21,38,4,0,7,24,4939.515,7056.45
1,21,38,4,1,5,20,3998.655,6115.59
1,21,27,4,1,5,19,3998.655,5174.73
1,21,27,4,0,7,19,4233.87,4939.515
1,21,27,4,1,5,19,4233.87,5174.73
1,21,27,8,0,5,16,3528.225,4469.085
1,21,27,8,0,5,17,3528.225,4704.3
1,21,27,4,1,5,19,3998.655,5174.73
1,21,27,4,0,7,19,4233.87,4939.515
1,21,27,4,1,5,19,4233.87,5174.73
1,27,27,4,1,5,19,3998.655,5174.73
1,27,27,4,0,7,21,4469.085,5409.945
1,27,27,4,0,7,19,4233.87,4939.515
1,27,27,4,1,5,19,4233.87,5174.73
1,27,27,4,0,7,21,4704.3,5645.16
1,27,27,4,1,5,19,4233.87,5174.73
1,27,27,4,0,7,21,4704.3,5645.16
1,27,27,4,0,7,19,4233.87,4939.515
1,27,27,4,0,7,21,4469.085,5409.945
1,27,27,4,1,5,19,3998.655,5174.73
1,27,27,8,0,7,11,2587.365,2822.58
1,27,27,8,0,7,12,2587.365,3057.795
1,27,27,8,0,7,13,2822.58,3528.225
1,27,27,8,0,7,11,2352.15,2822.58
1,27,27,8,0,7,13,2822.58,3293.01
1,27,27,4,0,7,20,4233.87,5409.945
1,27,27,4,0,7,21,4469.085,5645.16
1,27,27,4,0,7,19,4233.87,4939.515
1,27,27,4,0,7,23,4939.515,6115.59
1,27,27,4,0,7,22,4939.515,5645.16
1,27,27,4,0,7,20,4233.87,5174.73
1,27,36,4,0,7,24,5174.73,6586.02
1,27,36,4,0,7,25,5409.945,7056.45
1,27,38,4,0,7,25,4939.515,7291.665
1,27,38,4,0,7,25,5174.73,7291.665
1,27,38,4,0,7,25,5174.73,7056.45
1,27,27,4,0,7,20,4233.87,5174.73
1,27,27,4,0,7,21,4469.085,5409.945
1,27,27,4,0,7,19,4233.87,4939.515
1,27,27,4,0,7,21,4469.085,5645.16
1,27,27,4,0,7,21,4704.3,5645.16
1,27,36,4,0,7,24,5174.73,6586.02
1,27,36,4,0,7,25,5409.945,7056.45
1,27,38,4,0,7,25,4939.515,7291.665
1,27,38,4,0,7,25,5174.73,7291.665
1,27,38,4,0,7,25,5174.73,7056.45
1,27,27,8,0,7,11,2352.15,2822.58
1,27,27,8,0,7,11,2352.15,3057.795
1,27,36,8,0,7,11,2352.15,2822.58
1,27,36,8,0,7,10,1881.72,2822.58
1,27,27,6,0,7,13,2822.58,3293.01
1,27,27,8,0,7,13,2822.58,3293.01
1,27,27,6,0,7,15,3528.225,3998.655
1,27,27,8,0,7,12,2587.365,3057.795
1,27,27,8,0,7,13,2822.58,3528.225
1,27,27,8,0,7,11,2352.15,2822.58
1,27,36,6,0,7,14,3057.795,3998.655
1,27,36,6,0,7,16,3528.225,4233.87
1,27,36,8,0,7,13,2587.365,3998.655
1,27,36,8,0,7,14,2822.58,3998.655
1,27,27,8,0,7,11,2352.15,2822.58
1,27,27,8,0,7,13,2822.58,3528.225
1,27,27,8,0,7,10,2116.935,2587.365
1,27,27,6,0,7,13,2822.58,3293.01
1,27,27,8,0,7,13,2822.58,3293.01
1,27,27,6,0,7,15,3293.01,3998.655
1,27,27,8,0,7,12,2587.365,3057.795
1,27,36,8,0,7,13,2587.365,3998.655
1,27,36,6,0,7,15,3293.01,3998.655
1,27,27,8,0,7,13,2822.58,3293.01
1,27,27,8,0,7,12,2587.365,3057.795
1,27,27,8,0,7,11,2587.365,2822.58
1,27,27,8,0,7,10,2116.935,2587.365
1,27,27,8,0,7,10,2352.15,2587.365
1,27,27,8,0,7,10,2116.935,2352.15
1,27,27,4,0,7,17,3763.44,4469.085
1,27,27,4,0,7,18,3998.655,4704.3
1,27,27,4,0,7,17,3763.44,4704.3
1,27,27,4,0,7,17,3763.44,4704.3
1,27,27,4,0,7,17,3763.44,4469.085
1,27,36,4,0,7,23,4939.515,6115.59
1,27,36,4,0,7,22,4704.3,5880.375
1,27,38,4,0,7,21,4233.87,5880.375
1,27,38,4,0,7,20,4233.87,5880.375
1,27,27,4,0,7,20,4233.87,5409.945
1,27,27,4,0,7,23,4939.515,6115.59
1,27,36,4,0,7,30,6115.59,8467.74
1,27,38,4,0,7,27,5409.945,7762.095
1,27,38,4,0,5,21,4233.87,6350.805
1,27,38,4,1,5,20,3998.655,6115.59
1,27,38,4,0,7,25,5174.73,7291.665
1,27,38,4,0,7,26,5174.73,7762.095
1,27,27,4,0,7,27,6115.59,6821.235
1,27,27,4,1,5,22,4939.515,5645.16
1,27,27,4,0,7,27,5880.375,6821.235
